,Words,Count,SongCount,SemiAnnualSpan
13080,이뤄지지,3,1.0,-0.0
13081,않는,3,1.0,-0.0
13082,꿈속에서,3,1.0,-0.0
13083,피울,3,1.0,-0.0
13084,수,4,1.0,-0.0
13085,없는,4,1.0,-0.0
13086,꽃을,3,1.0,-0.0
13087,키웠어,3,1.0,-0.0
13088,세상을,1,1.0,-0.0
13089,줬네,1,1.0,-0.0
13090,바꿨어,1,1.0,-0.0
13091,우리만의,1,1.0,-0.0
13092,숲,1,1.0,-0.0
13093,없었어,1,1.0,-0.0
13094,왔던,1,1.0,-0.0
13095,잊어버렸어,1,1.0,-0.0
13096,나도,3,1.0,-0.0
13097,누구였는지도,1,1.0,-0.0
13098,잘,5,2.0,1.0
13099,모르게,1,1.0,-0.0
13100,거울에다,1,1.0,-0.0
13101,지껄여봐,1,1.0,-0.0
13102,대체,2,2.0,8.0
13103,누구니,1,1.0,-0.0
13104,위해,4,1.0,-0.0
13105,예쁜,4,1.0,-0.0
13106,거짓을,4,1.0,-0.0
13107,빚어내,4,1.0,-0.0
13108,지워,4,1.0,-0.0
13109,인형이,4,1.0,-0.0
13110,되려,4,1.0,-0.0
13111,몰라,3,2.0,8.0
13112,웃어봐,1,1.0,-0.0
13113,사랑해,1,1.0,-0.0
13114,말해봐,1,1.0,-0.0
13115,봐,2,2.0,1.0
13116,나조차도,1,1.0,-0.0
13117,버린,1,1.0,-0.0
13118,나,5,2.0,5.0
13119,너조차,1,1.0,-0.0
13120,이해할,1,1.0,-0.0
13121,낯설다,1,1.0,-0.0
13122,하네,2,1.0,-0.0
13123,니가,3,2.0,1.0
13124,좋아하던,1,1.0,-0.0
13125,나로,1,1.0,-0.0
13126,변한,1,1.0,-0.0
13127,아니라,1,1.0,-0.0
13128,예전에,1,1.0,-0.0
13129,알고,1,1.0,-0.0
13130,있던,1,1.0,-0.0
13131,아니긴,1,1.0,-0.0
13132,뭐가,2,1.0,-0.0
13133,아냐,1,1.0,-0.0
13134,눈,1,1.0,-0.0
13135,멀었어,1,1.0,-0.0
13136,사랑은,1,1.0,-0.0
13137,사랑,1,1.0,-0.0
13138,모르겠어,1,1.0,-0.0
13139,sonambulated,2,1.0,-0.0
13140,x3,50,35.0,101.0
13141,acclimated,2,2.0,28.0
13142,isolating,1,1.0,-0.0
13143,sonambulating,1,1.0,-0.0
13144,wounded,35,25.0,107.0
13145,frustrating,5,5.0,60.0
13146,x4,38,30.0,84.0
13147,shifted,10,6.0,70.0
13148,suga,56,8.0,56.0
13149,flinging,3,1.0,-0.0
13150,rawhide,4,2.0,86.0
13151,screens,19,15.0,49.0
13152,gurl,22,10.0,30.0
13153,hunnybuns,3,1.0,-0.0
13154,lil'sugar,1,1.0,-0.0
13155,chulo,22,4.0,30.0
13156,ickey,1,1.0,-0.0
13157,oowy,1,1.0,-0.0
13158,goowy,1,1.0,-0.0
13159,superfly,11,8.0,73.0
13160,doowop,1,1.0,-0.0
13161,o-zone,1,1.0,-0.0
13162,raven,22,14.0,105.0
13163,politic,3,3.0,41.0
13164,sexy-cool,1,1.0,-0.0
13165,berata,1,1.0,-0.0
13166,highdrows,1,1.0,-0.0
13167,cubana,1,1.0,-0.0
13168,azucar,8,3.0,18.0
13169,rented,15,14.0,113.0
13170,followin',37,16.0,113.0
13171,454,2,2.0,57.0
13172,patrol,24,14.0,117.0
13173,movie',1,1.0,-0.0
13174,forgivin',3,3.0,75.0
13175,worthwhile,46,32.0,108.0
13176,bookin',3,3.0,91.0
13177,louisiana,52,29.0,117.0
13178,mild,18,14.0,110.0
13179,liquored,3,3.0,84.0
13180,staggered,6,5.0,23.0
13181,goings-on,2,1.0,-0.0
13182,retrace,4,4.0,84.0
13183,ba-ba-ba-ba-ba-ba-baby,1,1.0,-0.0
13184,troubleshooter,2,1.0,-0.0
13185,stated,5,5.0,97.0
13186,boot,70,37.0,116.0
13187,eight-fifteen,3,2.0,53.0
13188,shoving,5,3.0,53.0
13189,train's,6,5.0,64.0
13190,slavin',6,3.0,45.0
13191,self-employed,5,3.0,82.0
13192,overtime,72,46.0,98.0
13193,musician,3,3.0,28.0
13194,a-lying,1,1.0,-0.0
13195,terroristas,3,1.0,-0.0
13196,-tas,40,1.0,-0.0
13197,dangle,10,7.0,88.0
13198,yout,2,2.0,40.0
13199,gerl,1,1.0,-0.0
13200,trow,1,1.0,-0.0
13201,tahiti,4,4.0,39.0
13202,mach,2,2.0,33.0
13203,howard,13,12.0,102.0
13204,hewett,2,1.0,-0.0
13205,fellin,1,1.0,-0.0
13206,wat,7,5.0,25.0
13207,tis,6,4.0,29.0
13208,cater,21,6.0,50.0
13209,andele,22,5.0,33.0
13210,ariba,1,1.0,-0.0
13211,cheater,17,7.0,114.0
13212,polish,11,11.0,74.0
13213,interest,48,31.0,120.0
13214,enchilada,1,1.0,-0.0
13215,swa-na-na-na-na,1,1.0,-0.0
13216,dumper,1,1.0,-0.0
13217,bumper,44,29.0,106.0
13218,rumpa,1,1.0,-0.0
13219,showstoppin',1,1.0,-0.0
13220,maserati,37,21.0,103.0
13221,entourage,13,8.0,38.0
13222,paparazzi,39,30.0,56.0
13223,typhoon,3,2.0,19.0
13224,feta,1,1.0,-0.0
13225,tycoon,3,3.0,42.0
13226,monsoon,4,4.0,73.0
13227,itunes,3,3.0,3.0
13228,clack-clack,1,1.0,-0.0
13229,stiletto,5,5.0,53.0
13230,tomato,8,7.0,102.0
13231,unbroken,17,6.0,62.0
13232,incomplete,59,42.0,110.0
13233,battered,18,15.0,118.0
13234,survival,42,24.0,87.0
13235,yeah-ha-ha-ha-ha,1,1.0,-0.0
13236,flashes,20,15.0,101.0
13237,light-ight-ight-ight,1,1.0,-0.0
13238,alive-ive-ive-ive-ive,1,1.0,-0.0
13239,backstreet's,12,2.0,5.0
13240,ruthless,43,16.0,80.0
13241,effects,8,8.0,55.0
13242,he',1,1.0,-0.0
13243,tragical,4,2.0,16.0
13244,crimson,29,17.0,92.0
13245,trends,12,12.0,104.0
13246,battery,19,15.0,101.0
13247,nearby,26,6.0,59.0
13248,filmed,1,1.0,-0.0
13249,unraveling,4,2.0,3.0
13250,inconsolable,4,1.0,-0.0
13251,possibility,22,18.0,84.0
13252,shinin',170,91.0,117.0
13253,satisfyin',3,2.0,2.0
13254,underworld,6,5.0,88.0
13255,delivers,2,2.0,52.0
13256,jolt,3,2.0,11.0
13257,set's,3,2.0,26.0
13258,visitor,3,2.0,68.0
13259,prisoners,28,13.0,88.0
13260,hitched,14,13.0,98.0
13261,belongings,4,4.0,108.0
13262,fastened,2,2.0,57.0
13263,and-uh,1,1.0,-0.0
13264,doorway,36,28.0,102.0
13265,ribbon,37,27.0,117.0
13266,fractured,2,2.0,17.0
13267,shoutin',26,17.0,108.0
13268,sighin',9,8.0,35.0
13269,tougher,18,18.0,113.0
13270,lightens,6,3.0,27.0
13271,t-tell,3,2.0,0.0
13272,realise,31,22.0,99.0
13273,stealin,7,5.0,111.0
13274,cleanin',14,8.0,119.0
13275,uncurled,2,2.0,32.0
13276,reelin',67,15.0,51.0
13277,jesters,1,1.0,-0.0
13278,aisles,4,3.0,58.0
13279,churnin',2,2.0,11.0
13280,twenty-one,37,26.0,114.0
13281,milano,2,2.0,31.0
13282,amo,29,12.0,117.0
13283,push-up,2,2.0,8.0
13284,babs,3,2.0,49.0
13285,bab's,1,1.0,-0.0
13286,solve'em,1,1.0,-0.0
13287,crackin',26,16.0,109.0
13288,betta,64,35.0,83.0
13289,elliot,5,3.0,115.0
13290,maintnence,1,1.0,-0.0
13291,janitor,2,2.0,72.0
13292,rockets,25,21.0,103.0
13293,smalls,8,6.0,20.0
13294,stocky,1,1.0,-0.0
13295,biceps,3,3.0,35.0
13296,fugazy,1,1.0,-0.0
13297,g-coated,1,1.0,-0.0
13298,ree's,2,2.0,27.0
13299,baud's,1,1.0,-0.0
13300,tee's,2,2.0,1.0
13301,swaggin',16,6.0,27.0
13302,spank,19,13.0,83.0
13303,bangers,13,7.0,50.0
13304,frail,14,8.0,90.0
13305,bringers,1,1.0,-0.0
13306,barry,25,17.0,105.0
13307,nuthin',19,9.0,89.0
13308,coffin,18,17.0,54.0
13309,cousin',1,1.0,-0.0
13310,fathered,4,4.0,31.0
13311,sawin',1,1.0,-0.0
13312,2003,6,6.0,6.0
13313,sara,63,7.0,102.0
13314,alibis,55,38.0,95.0
13315,sweep,51,38.0,110.0
13316,lifetimes,8,5.0,61.0
13317,누가,1,1.0,-0.0
13318,수저,1,1.0,-0.0
13319,더럽대,1,1.0,-0.0
13320,마이크,1,1.0,-0.0
13321,잡음,1,1.0,-0.0
13322,금수저,1,1.0,-0.0
13323,여럿,1,1.0,-0.0
13324,패,1,1.0,-0.0
13325,버럭해,1,1.0,-0.0
13326,못,2,2.0,7.0
13327,익은,1,1.0,-0.0
13328,것들,1,1.0,-0.0
13329,스테끼,1,1.0,-0.0
13330,여러,1,1.0,-0.0
13331,개,1,1.0,-0.0
13332,거듭해서,1,1.0,-0.0
13333,씹어줄게,1,1.0,-0.0
13334,스타의,1,1.0,-0.0
13335,저녁에,1,1.0,-0.0
13336,핵심,1,1.0,-0.0
13337,섭외,1,1.0,-0.0
13338,1순위,1,1.0,-0.0
13339,매진,1,1.0,-0.0
13340,많지,1,1.0,-0.0
13341,않지,1,1.0,-0.0
13342,가칠,1,1.0,-0.0
13343,만끽,1,1.0,-0.0
13344,좋은,1,1.0,-0.0
13345,향기에,1,1.0,-0.0
13346,악췬,1,1.0,-0.0
13347,반칙,1,1.0,-0.0
13348,bungee,6,5.0,44.0
13349,전진,1,1.0,-0.0
13350,망할,1,1.0,-0.0
13351,거,1,1.0,-0.0
13352,같았겠지만,1,1.0,-0.0
13353,미안해,3,1.0,-0.0
13354,worldwide,77,53.0,118.0
13355,아들이,1,1.0,-0.0
13356,넘,1,1.0,-0.0
13357,잘나가서,1,1.0,-0.0
13358,엄마,1,1.0,-0.0
13359,대신해줘,1,1.0,-0.0
13360,못한,1,1.0,-0.0
13361,효도,1,1.0,-0.0
13362,콘서트,1,1.0,-0.0
13363,절대,1,1.0,-0.0
13364,없어,5,1.0,-0.0
13365,포도,1,1.0,-0.0
13366,맛없는,1,1.0,-0.0
13367,라따뚜이,1,1.0,-0.0
13368,혹,1,1.0,-0.0
13369,배가,1,1.0,-0.0
13370,아프다면,1,1.0,-0.0
13371,고소해,1,1.0,-0.0
13372,트로피들로,2,1.0,-0.0
13373,백이,2,1.0,-0.0
13374,가득해,2,1.0,-0.0
13375,hater들은,2,1.0,-0.0
13376,벌써,2,1.0,-0.0
13377,학을,2,1.0,-0.0
13378,떼,2,1.0,-0.0
13379,이미,3,2.0,4.0
13380,황금빛,4,1.0,-0.0
13381,나의,2,1.0,-0.0
13382,성공,2,1.0,-0.0
13383,성화봉송,2,1.0,-0.0
13384,황급히,4,1.0,-0.0
13385,도망,2,1.0,-0.0
13386,숑숑,2,1.0,-0.0
13387,손에,2,1.0,-0.0
13388,트로피,2,1.0,-0.0
13389,아,4,1.0,-0.0
13390,너무,9,2.0,4.0
13391,많아,2,1.0,-0.0
13392,두,2,1.0,-0.0
13393,손이,2,1.0,-0.0
13394,모잘라,4,1.0,-0.0
13395,발,8,1.0,-0.0
13396,조심,8,1.0,-0.0
13397,너네,4,1.0,-0.0
13398,말,8,1.0,-0.0
13399,lodi,12,7.0,97.0
13400,dodi,7,6.0,45.0
13401,바빠,2,1.0,-0.0
13402,온몸이,2,1.0,-0.0
13403,이거,1,1.0,-0.0
13404,네,1,1.0,-0.0
13405,글자,1,1.0,-0.0
13406,사필귀정,1,1.0,-0.0
13407,이솝우화,1,1.0,-0.0
13408,니,1,1.0,-0.0
13409,현실을,1,1.0,-0.0
13410,봐라,1,1.0,-0.0
13411,쌔,1,1.0,-0.0
13412,쌤통,1,1.0,-0.0
13413,지금,1,1.0,-0.0
13414,죽어도,1,1.0,-0.0
13415,개행복,1,1.0,-0.0
13416,이번엔,1,1.0,-0.0
13417,어느,1,1.0,-0.0
13418,나라,1,1.0,-0.0
13419,가,5,3.0,10.0
13420,비행기,1,1.0,-0.0
13421,시간을,1,1.0,-0.0
13422,타,1,1.0,-0.0
13423,무대에서,1,1.0,-0.0
13424,탈진,1,1.0,-0.0
13425,baam,3,2.0,19.0
13426,일,2,1.0,-0.0
13427,마지막,2,1.0,-0.0
13428,인사야,2,1.0,-0.0
13429,말도,2,1.0,-0.0
13430,사과도,2,1.0,-0.0
13431,하지,2,1.0,-0.0
13432,꼴,1,1.0,-0.0
13433,나지,1,1.0,-0.0
13434,탁,1,1.0,-0.0
13435,쏴,1,1.0,-0.0
13436,콜라지,1,1.0,-0.0
13437,각막,1,1.0,-0.0
13438,깜짝,1,1.0,-0.0
13439,놀라지,1,1.0,-0.0
13440,꽤,2,1.0,-0.0
13441,폼나지,2,1.0,-0.0
13442,포,2,1.0,-0.0
13443,joey,64,21.0,101.0
13444,molland,1,1.0,-0.0
13445,gloom,55,41.0,102.0
13446,caging,1,1.0,-0.0
13447,checkin',85,56.0,110.0
13448,proving,8,7.0,104.0
13449,immobilized,1,1.0,-0.0
13450,emerging,1,1.0,-0.0
13451,autobahn,4,3.0,72.0
13452,autopilot,7,3.0,13.0
13453,persona's,1,1.0,-0.0
13454,borned,3,2.0,73.0
13455,conformed,1,1.0,-0.0
13456,uniform,18,18.0,114.0
13457,bloomers,1,1.0,-0.0
13458,horn,70,48.0,117.0
13459,unicorn,12,4.0,86.0
13460,niggas',14,13.0,46.0
13461,fags,5,5.0,95.0
13462,deaded,4,3.0,21.0
13463,basically,37,18.0,47.0
13464,resurrected,4,3.0,53.0
13465,cashflow,1,1.0,-0.0
13466,dyke,23,14.0,97.0
13467,type's,1,1.0,-0.0
13468,90s,12,7.0,55.0
13469,brady's,2,2.0,11.0
13470,kites,9,9.0,106.0
13471,fullest,13,13.0,112.0
13472,swayze,8,6.0,48.0
13473,danish,1,1.0,-0.0
13474,dame's,1,1.0,-0.0
13475,heinous,2,2.0,15.0
13476,penis,15,10.0,41.0
13477,anus,4,4.0,50.0
13478,morons,2,2.0,8.0
13479,genius,25,23.0,99.0
13480,asylum,12,8.0,64.0
13481,trailer,36,24.0,107.0
13482,parks,10,10.0,90.0
13483,razor-sharp,1,1.0,-0.0
13484,exclamation,8,4.0,44.0
13485,linguistics,1,1.0,-0.0
13486,mystical,20,15.0,81.0
13487,statistic,5,5.0,58.0
13488,casings,2,1.0,-0.0
13489,gallon,8,6.0,86.0
13490,metal,105,54.0,106.0
13491,poet's,7,6.0,77.0
13492,orbit,21,14.0,107.0
13493,organs,2,2.0,11.0
13494,euphoric,2,2.0,23.0
13495,endorphins,1,1.0,-0.0
13496,pact,8,8.0,82.0
13497,corpse,5,4.0,52.0
13498,kevorkian,1,1.0,-0.0
13499,fork,19,18.0,99.0
13500,infinite,24,15.0,86.0
13501,enemy,165,90.0,113.0
13502,pow,90,32.0,120.0
13503,enterin',1,1.0,-0.0
13504,chewed,9,8.0,94.0
13505,ptt,1,1.0,-0.0
13506,spitted,2,2.0,26.0
13507,giddy-up,23,4.0,104.0
13508,get-get,2,2.0,7.0
13509,shit-fit,1,1.0,-0.0
13510,tr-tr-trailer,1,1.0,-0.0
13511,t-t-town,1,1.0,-0.0
13512,st-st-stutter,1,1.0,-0.0
13513,walmart,10,7.0,39.0
13514,d-d-down,45,3.0,14.0
13515,r-r-round,1,1.0,-0.0
13516,5'9,6,5.0,92.0
13517,underwater,35,10.0,76.0
13518,dr-dr-drown,1,1.0,-0.0
13519,captivated,11,5.0,47.0
13520,dick-suckin',1,1.0,-0.0
13521,aggravated,5,4.0,84.0
13522,decapitated,2,2.0,9.0
13523,fascinatin',2,2.0,89.0
13524,affidavit,1,1.0,-0.0
13525,graduated,24,22.0,86.0
13526,debater,1,1.0,-0.0
13527,masturbator,1,1.0,-0.0
13528,activator,1,1.0,-0.0
13529,meanin',9,8.0,108.0
13530,verbal,14,10.0,79.0
13531,evader,1,1.0,-0.0
13532,potatoes,36,22.0,112.0
13533,crack-a-lator,1,1.0,-0.0
13534,percolator,2,2.0,7.0
13535,ejaculator,1,1.0,-0.0
13536,paydirt,1,1.0,-0.0
13537,exaggeratin',1,1.0,-0.0
13538,yippie-yi-yo,4,2.0,4.0
13539,respond,24,20.0,91.0
13540,speedboat,4,4.0,65.0
13541,gruffy,2,1.0,-0.0
13542,scruffy,2,1.0,-0.0
13543,flea-infested,2,1.0,-0.0
13544,mongrel,3,2.0,66.0
13545,yippie,11,3.0,78.0
13546,canine,3,3.0,35.0
13547,doggy,36,22.0,99.0
13548,diji,1,1.0,-0.0
13549,closest,34,26.0,105.0
13550,lib,16,13.0,70.0
13551,'you're,2,2.0,28.0
13552,keen',1,1.0,-0.0
13553,mean',1,1.0,-0.0
13554,'whatcha,2,1.0,-0.0
13555,'you,7,6.0,95.0
13556,see',4,3.0,102.0
13557,unturned,6,4.0,48.0
13558,dashed,5,4.0,59.0
13559,film,47,30.0,112.0
13560,niro's,12,1.0,-0.0
13561,talk-talk-talk-talk-talk,2,1.0,-0.0
13562,sugar's,4,4.0,99.0
13563,manger,3,3.0,46.0
13564,woh-woh,6,2.0,46.0
13565,summit,5,4.0,77.0
13566,weapons,48,32.0,90.0
13567,accused,43,20.0,110.0
13568,unchain,14,3.0,40.0
13569,lowly,5,4.0,108.0
13570,tanks,10,9.0,84.0
13571,drones,5,4.0,85.0
13572,zombie-ie-ie,3,1.0,-0.0
13573,zombie-ie-ie-ie,3,1.0,-0.0
13574,lightnin,2,2.0,57.0
13575,fighters,10,8.0,70.0
13576,fightin,7,5.0,27.0
13577,skyward,1,1.0,-0.0
13578,nipple,9,9.0,45.0
13579,milking,3,3.0,83.0
13580,refusing,6,6.0,57.0
13581,prick,13,12.0,105.0
13582,cocks,5,5.0,30.0
13583,crock,2,2.0,5.0
13584,dicks,12,12.0,40.0
13585,opposite,32,27.0,107.0
13586,pricks,6,6.0,23.0
13587,flustered,2,2.0,3.0
13588,lacked,2,2.0,5.0
13589,luster,3,2.0,79.0
13590,muster,9,2.0,10.0
13591,buzzin,9,7.0,45.0
13592,buzzards,1,1.0,-0.0
13593,circlin',3,3.0,13.0
13594,hussy-ass,1,1.0,-0.0
13595,scuzzes,1,1.0,-0.0
13596,skulls,4,3.0,35.0
13597,switchblade,8,7.0,101.0
13598,ribcage,2,2.0,10.0
13599,bics,2,2.0,27.0
13600,6'8,1,1.0,-0.0
13601,prob'ly,11,11.0,101.0
13602,outtie,6,6.0,38.0
13603,totin',24,20.0,112.0
13604,audi,13,11.0,14.0
13605,career's,3,3.0,27.0
13606,lebron's,4,4.0,11.0
13607,shitted,31,8.0,47.0
13608,hairy,13,11.0,101.0
13609,oow,4,4.0,90.0
13610,outclass,1,1.0,-0.0
13611,catchweight,1,1.0,-0.0
13612,pacquiao,2,2.0,2.0
13613,doomed,10,6.0,106.0
13614,auto-tunes,1,1.0,-0.0
13615,aston,15,11.0,33.0
13616,kwame,1,1.0,-0.0
13617,kilpatrick,1,1.0,-0.0
13618,gossipin',4,3.0,13.0
13619,wendy,28,10.0,105.0
13620,williams,23,21.0,116.0
13621,beehive,8,6.0,103.0
13622,gag,7,6.0,82.0
13623,forced,38,33.0,98.0
13624,fare,37,31.0,113.0
13625,rolex,25,22.0,50.0
13626,bruh,52,33.0,95.0
13627,shearling,1,1.0,-0.0
13628,46,6,6.0,91.0
13629,european,7,7.0,24.0
13630,43,3,3.0,102.0
13631,crucial,10,8.0,59.0
13632,brucial,1,1.0,-0.0
13633,cougars,3,3.0,62.0
13634,turquoise,3,3.0,34.0
13635,cooper,18,7.0,108.0
13636,soulfinger,12,1.0,-0.0
13637,releasing,6,6.0,70.0
13638,prancing,4,4.0,48.0
13639,funkin,1,1.0,-0.0
13640,math,43,40.0,77.0
13641,affect,21,19.0,105.0
13642,reheeled,1,1.0,-0.0
13643,delivered,50,15.0,100.0
13644,sealed,60,22.0,112.0
13645,banish,3,3.0,105.0
13646,clanging,2,2.0,54.0
13647,backyard,74,49.0,105.0
13648,stakes,22,13.0,106.0
13649,shaggy,11,8.0,70.0
13650,sawdust,7,7.0,90.0
13651,mem'ry,6,6.0,22.0
13652,sewed,19,16.0,106.0
13653,alike,34,26.0,119.0
13654,puppy,49,25.0,116.0
13655,anka,5,4.0,32.0
13656,poets,12,10.0,106.0
13657,unpredictable,25,14.0,110.0
13658,thing's,44,31.0,119.0
13659,bended,42,25.0,110.0
13660,ooh-ah,12,6.0,102.0
13661,haunt,79,49.0,117.0
13662,paths,24,21.0,101.0
13663,shoo-bop,117,4.0,99.0
13664,mightly,1,1.0,-0.0
13665,shamed,12,9.0,84.0
13666,ozen,1,1.0,-0.0
13667,scandalize,2,2.0,18.0
13668,laura's,3,1.0,-0.0
13669,laura,36,6.0,90.0
13670,embraced,4,4.0,94.0
13671,bride's,7,4.0,94.0
13672,wehen,1,1.0,-0.0
13673,evertbody,2,1.0,-0.0
13674,aflame,12,8.0,58.0
13675,barbara,114,14.0,117.0
13676,claims,18,15.0,107.0
13677,shackin',13,2.0,11.0
13678,neighboor,1,1.0,-0.0
13679,hugged,18,15.0,119.0
13680,lung,7,7.0,91.0
13681,solitude,30,20.0,86.0
13682,reward,20,18.0,104.0
13683,restored,7,5.0,92.0
13684,amen,161,38.0,107.0
13685,perfumes,1,1.0,-0.0
13686,negligee,12,10.0,71.0
13687,intentional,1,1.0,-0.0
13688,downright,10,10.0,89.0
13689,depending,37,23.0,109.0
13690,gentleness,8,8.0,34.0
13691,rightfully,6,5.0,78.0
13692,oooooooooooh,7,4.0,110.0
13693,up-side-down,2,2.0,63.0
13694,doubled,5,4.0,59.0
13695,humor,17,14.0,107.0
13696,lapel,1,1.0,-0.0
13697,suspenders,2,1.0,-0.0
13698,belts,7,6.0,86.0
13699,cuddles,1,1.0,-0.0
13700,rambling,14,9.0,104.0
13701,wager,3,3.0,43.0
13702,mankind,25,20.0,106.0
13703,april,58,28.0,114.0
13704,ageless,10,8.0,71.0
13705,spirits,63,48.0,104.0
13706,unrehearsed,2,2.0,69.0
13707,tomb,21,19.0,95.0
13708,7,150,81.0,119.0
13709,know-,5,3.0,10.0
13710,circulation,5,5.0,69.0
13711,celebration,69,53.0,118.0
13712,windowsill,7,7.0,104.0
13713,skating,17,12.0,106.0
13714,accidental,2,2.0,42.0
13715,t'wards,1,1.0,-0.0
13716,valentining,1,1.0,-0.0
13717,lonelier,5,3.0,74.0
13718,narrow,46,36.0,113.0
13719,feelin's,23,16.0,100.0
13720,mornin's,3,3.0,30.0
13721,fairytales,8,6.0,71.0
13722,fails,30,26.0,105.0
13723,songbird,11,6.0,93.0
13724,saddest,31,21.0,113.0
13725,minute's,2,2.0,75.0
13726,staggering,1,1.0,-0.0
13727,lovingly,1,1.0,-0.0
13728,awakening,5,5.0,96.0
13729,sensations,13,10.0,90.0
13730,bundle,16,12.0,94.0
13731,fate's,5,5.0,65.0
13732,coin,23,21.0,108.0
13733,grown-up,8,8.0,79.0
13734,stoney,20,6.0,94.0
13735,flickered,6,6.0,43.0
13736,forecast,12,8.0,96.0
13737,fury,12,10.0,89.0
13738,thunder's,6,2.0,57.0
13739,evident,14,11.0,78.0
13740,one-ah,2,1.0,-0.0
13741,conclusion,21,19.0,113.0
13742,love-ah,1,1.0,-0.0
13743,a-comin',30,11.0,71.0
13744,knockout,26,10.0,110.0
13745,looooooooooooooooooove,1,1.0,-0.0
13746,eveeeeeeeeeeent,1,1.0,-0.0
13747,it',13,8.0,89.0
13748,obey,31,26.0,119.0
13749,stout-hearted,4,1.0,-0.0
13750,bolder,22,15.0,99.0
13751,fore,21,15.0,114.0
13752,lamplight,8,4.0,39.0
13753,withered,6,6.0,66.0
13754,streetlamp,3,2.0,1.0
13755,fatalistic,1,1.0,-0.0
13756,mutters,1,1.0,-0.0
13757,gutters,4,4.0,38.0
13758,mustn't,16,15.0,52.0
13759,smoky,16,15.0,87.0
13760,toothpicks,4,4.0,85.0
13761,baby-grand,1,1.0,-0.0
13762,hats,46,29.0,116.0
13763,parlor,7,7.0,95.0
13764,curls,40,33.0,112.0
13765,jake,22,16.0,104.0
13766,hmmmmm,9,3.0,33.0
13767,hmmmmmm,4,2.0,41.0
13768,hmmmm,16,12.0,101.0
13769,water-colored,2,2.0,76.0
13770,scattered,25,24.0,115.0
13771,re-written,1,1.0,-0.0
13772,hmmmmmmmmmmm,1,1.0,-0.0
13773,softness,4,3.0,5.0
13774,yeeeeeeeeah,1,1.0,-0.0
13775,checkered,7,5.0,56.0
13776,----,15,8.0,93.0
13777,plaster,1,1.0,-0.0
13778,mousetrap,1,1.0,-0.0
13779,landing,27,25.0,103.0
13780,laneway,1,1.0,-0.0
13781,crooks,27,15.0,88.0
13782,pave,6,6.0,55.0
13783,danforth,1,1.0,-0.0
13784,blending,2,2.0,16.0
13785,tableaux,1,1.0,-0.0
13786,considering,2,2.0,19.0
13787,yawn,7,5.0,63.0
13788,rhyme's,3,1.0,-0.0
13789,sprinkler,5,3.0,33.0
13790,'underwear',1,1.0,-0.0
13791,stuff's,5,3.0,31.0
13792,nine-thirty,2,1.0,-0.0
13793,late-night,8,6.0,72.0
13794,impulsive,10,2.0,14.0
13795,compulsive,4,3.0,39.0
13796,conditioning,2,2.0,25.0
13797,pavlov's,1,1.0,-0.0
13798,salivate,11,3.0,66.0
13799,landy,2,2.0,26.0
13800,pedagogue,1,1.0,-0.0
13801,tiles,2,2.0,30.0
13802,re-listening,1,1.0,-0.0
13803,smiley,9,7.0,110.0
13804,creative,13,11.0,97.0
13805,sandbox,1,1.0,-0.0
13806,castles,47,28.0,114.0
13807,floated,10,8.0,81.0
13808,rome,44,32.0,119.0
13809,thirtieth-century,1,1.0,-0.0
13810,hoodwink,1,1.0,-0.0
13811,aquaman,2,2.0,23.0
13812,summon,8,6.0,80.0
13813,chalet,1,1.0,-0.0
13814,sushi,10,10.0,51.0
13815,frying,8,8.0,62.0
13816,pan,65,47.0,118.0
13817,wasabi,4,3.0,32.0
13818,leann,1,1.0,-0.0
13819,rimes,2,2.0,15.0
13820,kaempfert's,1,1.0,-0.0
13821,wits,6,6.0,83.0
13822,stinking,12,8.0,87.0
13823,flavours,1,1.0,-0.0
13824,vertigo,12,7.0,84.0
13825,funeral,44,33.0,102.0
13826,tendency,10,9.0,56.0
13827,tackled,3,3.0,14.0
13828,drumstick,2,2.0,8.0
13829,tickin',32,17.0,86.0
13830,x-files,3,3.0,37.0
13831,dans,21,5.0,96.0
13832,maison,2,2.0,39.0
13833,frantic,9,8.0,55.0
13834,tantric,1,1.0,-0.0
13835,snickers,1,1.0,-0.0
13836,kurosawa,1,1.0,-0.0
13837,films,8,5.0,41.0
13838,'kay,4,3.0,39.0
13839,samurai,6,5.0,73.0
13840,nubs,1,1.0,-0.0
13841,irons,4,4.0,58.0
13842,back-swing,1,1.0,-0.0
13843,cartoon,18,16.0,113.0
13844,anime,1,1.0,-0.0
13845,birchmount,1,1.0,-0.0
13846,stadium,23,18.0,101.0
13847,robbie,3,3.0,33.0
13848,revolve,10,8.0,41.0
13849,confound,2,2.0,10.0
13850,unbearable,6,5.0,79.0
13851,gaining,14,12.0,107.0
13852,precipice,1,1.0,-0.0
13853,dreamers,39,25.0,110.0
13854,throught,9,8.0,80.0
13855,parade,59,42.0,112.0
13856,goodbyein',1,1.0,-0.0
13857,quits,17,15.0,104.0
13858,brightened,8,8.0,65.0
13859,siree,4,3.0,80.0
13860,enfold,11,10.0,50.0
13861,symphony,51,32.0,112.0
13862,secure,58,47.0,103.0
13863,daybreak,24,8.0,85.0
13864,grieve,42,35.0,118.0
13865,towns,29,20.0,105.0
13866,denver,32,15.0,94.0
13867,spectacle,9,4.0,81.0
13868,45's,5,5.0,92.0
